student_id,name,department,course, electives,year,semester,faculty
S00288,Navya Desai,Humanities,B.Tech," Cloud Computing,Philosophy ",1,8,Sanjay Singh
S00289,Shaurya Babu,Civil,MBA," Cloud Computing,Philosophy ",4,5,Sunita Malhotra
S00290,Sai Saxena,Humanities,M.Tech," Philosophy,Econometrics ",3,3,Rajeev Patil
S00291,Pari Babu,Mechanical,M.Sc," Econometrics,Digital Marketing ",3,7,Sunita Malhotra
S00292,Aditi Desai,Biotechnology,B.Tech," History,Econometrics ",3,2,Sudhir Malhotra
S00293,Shaurya Verma,Civil,MBA," Entrepreneurship,Econometrics ",3,2,Ramesh Singh
S00294,Myra Nair,Electrical,M.Tech," Cloud Computing,Data Science ",4,4,Deepak Verma
S00295,Sai Gupta,Mechanical,B.Tech," Entrepreneurship,IoT ",3,2,Nitin Krishnan
S00296,Aditi Gupta,Economics,BBA," Econometrics,Data Science ",3,8,Shilpa Yadav
S00297,Ishaan Kulkarni,Computer Science,M.Tech," Environmental Science,Digital Marketing ",1,2,Shilpa Joshi
S00298,Aarav Sharma,Mechanical,PhD," Philosophy,Psychology ",2,5,Shilpa Mehta
S00299,Riya Menon,Humanities,MBA," Philosophy,English Literature ",1,5,Harish Reddy
S00300,Aarohi Rao,Biotechnology,B.Tech," Psychology,Environmental Science ",2,8,Sunita Malhotra
S00301,Ira Sharma,Computer Science,BBA," Environmental Science,Digital Marketing ",2,2,Sanjay Singh
S00302,Aarohi Sharma,Management,B.Tech," Digital Marketing,English Literature ",4,5,Manish Malhotra
S00303,Riya Babu,Humanities,PhD," Cyber Security,Entrepreneurship ",1,4,Sneha Rao
S00304,Myra Kapoor,Electrical,M.Sc," Entrepreneurship,Cloud Computing ",4,6,Meenakshi Kulkarni
S00305,Krishna Reddy,Mechanical,M.Sc," Robotics,Entrepreneurship ",4,1,Vivek Joshi
S00306,Diya Krishnan,Computer Science,B.Sc," Environmental Science,English Literature ",4,1,Ravi Singh
S00307,Aarohi Rao,Computer Science,B.Tech," Econometrics,Cyber Security ",3,2,Ashok Sharma
S00308,Navya Verma,Management,B.Tech," Data Science,Cyber Security ",1,1,Kavya Patil
S00309,Anika Desai,Humanities,M.Tech," English Literature,Digital Marketing ",4,2,Vivek Joshi
S00310,Krishna Patil,Computer Science,PhD," Econometrics,English Literature ",1,3,Vivek Rao
S00311,Reyansh Reddy,Electrical,B.Sc," IoT,Philosophy ",3,1,Shilpa Mehta
S00312,Ishaan Joshi,Computer Science,B.Tech," IoT,Robotics ",4,5,Rohini Krishnan
S00313,Reyansh Menon,Electrical,B.Tech," Environmental Science,Digital Marketing ",1,7,Ravi Singh
S00314,Aarohi Menon,Electrical,MBA," Econometrics,Data Science ",2,2,Chetan Kapoor
S00315,Ira Desai,Civil,M.Sc," English Literature,Philosophy ",2,4,Ashok Sharma
S00316,Shaurya Gupta,Civil,B.Tech," Cyber Security,Psychology ",4,7,Shilpa Mehta
S00317,Vihaan Verma,Computer Science,B.Sc," Psychology,Cyber Security ",2,8,Meera Iyer
S00318,Myra Sharma,Humanities,M.Sc," Entrepreneurship,Cyber Security ",1,2,Kavita Menon
S00319,Aarohi Saxena,Mechanical,B.Sc," Psychology,IoT ",4,6,Smita Yadav
S00320,Aarav Desai,Electrical,M.Sc," Digital Marketing,Robotics ",1,8,Ravi Desai
S00321,Vihaan Kulkarni,Electrical,B.Sc," Psychology,AI & ML ",3,5,Smita Yadav
S00322,Aarohi Rao,Mechanical,BBA," English Literature,Cyber Security ",3,3,Vivek Rao
S00323,Vihaan Reddy,Mechanical,MBA," Cyber Security,History ",2,8,Ajay Saxena
S00324,Navya Desai,Biotechnology,B.Tech," Robotics,Cyber Security ",3,8,Sneha Kapoor
S00325,Sai Verma,Mechanical,B.Sc," Environmental Science,History ",3,6,Padmini Yadav
S00326,Navya Mehta,Economics,M.Tech," Environmental Science,Cloud Computing ",2,5,Deepak Joshi
S00327,Ira Patil,Humanities,M.Sc," AI & ML,Entrepreneurship ",1,5,Ajay Saxena
S00328,Shaurya Reddy,Computer Science,BBA," IoT,Econometrics ",2,6,Monica Yadav
S00329,Vihaan Mehta,Humanities,B.Sc," Robotics,IoT ",2,2,Shilpa Desai
S00330,Diya Krishnan,Humanities,B.Sc," Environmental Science,Psychology ",3,2,Suresh Sharma
S00331,Aarav Patil,Humanities,PhD," IoT,Environmental Science ",5,10,Kiran Sharma
S00332,Aarav Gupta,Humanities,M.Sc," Entrepreneurship,Cyber Security ",3,7,Suresh Gupta
S00333,Anika Sharma,Humanities,BBA," Cloud Computing,English Literature ",3,6,Kavita Menon
S00334,Aditi Rao,Biotechnology,B.Tech," Psychology,Digital Marketing ",4,3,Kavya Iyer
S00335,Arjun Gupta,Biotechnology,B.Sc," Psychology,Robotics ",3,6,Deepak Verma
S00336,Aditya Kulkarni,Humanities,B.Sc," Digital Marketing,AI & ML ",2,5,Vivek Rao
S00337,Pari Gupta,Electrical,B.Sc," English Literature,Environmental Science ",3,1,Sanjay Singh
S00338,Ira Saxena,Economics,BBA," Entrepreneurship,History ",1,3,Smita Verma
S00339,Arjun Reddy,Humanities,B.Sc," Entrepreneurship,Environmental Science ",4,8,Deepak Verma
S00340,Aarohi Menon,Biotechnology,M.Sc," Data Science,AI & ML ",2,4,Ajay Saxena
S00341,Ananya Saxena,Biotechnology,M.Sc," Entrepreneurship,Robotics ",4,1,Harish Reddy
S00342,Diya Saxena,Economics,B.Tech," AI & ML,Robotics ",4,7,Suresh Sharma
S00343,Krishna Yadav,Economics,PhD," Digital Marketing,AI & ML ",5,10,Chetan Kapoor
S00344,Ira Rao,Civil,PhD," Philosophy,Robotics ",3,3,Sudhir Menon
S00345,Ira Sharma,Electrical,M.Tech," English Literature,Robotics ",2,3,Amit Rao
S00346,Pari Babu,Biotechnology,B.Sc," Cloud Computing,IoT ",2,2,Ramesh Singh
S00347,Pari Rao,Mechanical,M.Sc," Cyber Security,Data Science ",3,5,Kiran Patil
S00348,Aditya Sharma,Biotechnology,B.Sc," Entrepreneurship,Philosophy ",4,2,Rohini Krishnan
S00349,Arjun Iyer,Humanities,B.Tech," Econometrics,Cyber Security ",3,4,Amit Gupta
S00350,Ishaan Iyer,Computer Science,PhD," IoT,English Literature ",2,6,Arjun Saxena
S00351,Vihaan Gupta,Mechanical,PhD," Psychology,History ",3,3,Suresh Kulkarni
S00352,Sai Patil,Economics,B.Tech," Econometrics,Psychology ",3,7,Amit Gupta
S00353,Reyansh Gupta,Mechanical,B.Sc," Cyber Security,Environmental Science ",4,6,Alok Sharma
S00354,Vihaan Saxena,Civil,BBA," Data Science,Econometrics ",2,3,Suresh Sharma
S00355,Pari Menon,Economics,M.Sc," Entrepreneurship,Cyber Security ",4,4,Sanjay Yadav
S00356,Aditi Singh,Civil,PhD," Entrepreneurship,Cloud Computing ",2,4,Ashok Sharma
S00357,Diya Sharma,Electrical,B.Tech," Econometrics,Digital Marketing ",1,7,Priya Rao
S00358,Sai Nair,Civil,BBA," Cloud Computing,Entrepreneurship ",1,8,Meera Gupta
S00359,Ishaan Gupta,Biotechnology,B.Tech," Digital Marketing,Robotics ",2,3,Amit Krishnan
S00360,Aarav Desai,Computer Science,MBA," Robotics,Data Science ",2,6,Sneha Gupta
S00361,Anika Menon,Electrical,PhD," Digital Marketing,English Literature ",5,9,Vivek Rao
S00362,Navya Kapoor,Civil,B.Sc," Econometrics,AI & ML ",1,4,Sneha Rao
S00363,Vihaan Iyer,Economics,B.Tech," Robotics,Entrepreneurship ",1,5,Deepak Joshi
S00364,Ishaan Patil,Electrical,PhD," Econometrics,Philosophy ",2,7,Pooja Reddy
S00365,Sai Patil,Humanities,BBA," Psychology,Environmental Science ",3,8,Mahesh Iyer
S00366,Aditi Patil,Economics,M.Sc," Entrepreneurship,Cloud Computing ",3,6,Priya Rao
S00367,Shaurya Malhotra,Computer Science,M.Tech," Environmental Science,IoT ",2,4,Kavya Patil
S00368,Krishna Menon,Biotechnology,M.Sc," Digital Marketing,Econometrics ",2,7,Sunita Verma
S00369,Vihaan Kapoor,Biotechnology,B.Tech," Environmental Science,Econometrics ",4,5,Anjali Reddy
S00370,Navya Verma,Humanities,PhD," Robotics,Philosophy ",2,3,Shilpa Menon
S00371,Reyansh Yadav,Management,MBA," Digital Marketing,Environmental Science ",3,3,Shilpa Mehta
S00372,Vihaan Iyer,Electrical,M.Sc," Cyber Security,AI & ML ",2,1,Kavita Gupta
S00373,Vihaan Desai,Computer Science,BBA," AI & ML,Data Science ",2,6,Amit Gupta
S00374,Aditi Mehta,Electrical,BBA," Cloud Computing,History ",1,2,Neha Babu
S00375,Ira Saxena,Electrical,MBA," History,Robotics ",3,5,Meera Iyer
S00376,Ananya Kapoor,Humanities,PhD," Psychology,Econometrics ",2,5,Sneha Krishnan
S00377,Aarohi Iyer,Biotechnology,PhD," Cloud Computing,AI & ML ",5,5,Meera Gupta
S00378,Vivaan Reddy,Computer Science,M.Sc," Econometrics,History ",3,2,Vivek Joshi
S00379,Pari Gupta,Civil,B.Sc," Cloud Computing,Entrepreneurship ",2,3,Amit Krishnan
S00380,Myra Desai,Economics,BBA," Data Science,IoT ",1,7,Sneha Kapoor
S00381,Aarohi Singh,Humanities,M.Sc," Robotics,Philosophy ",4,1,Kavya Iyer
S00382,Anika Desai,Electrical,M.Tech," AI & ML,Cloud Computing ",2,7,Sneha Joshi
S00383,Ishaan Rao,Mechanical,PhD," Cyber Security,AI & ML ",2,8,Pooja Nair
S00384,Ishaan Singh,Humanities,BBA," Robotics,History ",4,1,Ajay Saxena
S00385,Myra Patil,Economics,PhD," Robotics,Econometrics ",2,4,Kavita Menon
S00386,Shaurya Joshi,Computer Science,B.Tech," Psychology,Philosophy ",4,6,Rohini Krishnan
S00387,Sai Krishnan,Computer Science,PhD," Econometrics,AI & ML ",2,4,Suresh Kulkarni
S00388,Aditi Kapoor,Economics,MBA," History,Robotics ",2,6,Meenakshi Verma
S00389,Sai Gupta,Computer Science,M.Tech," Environmental Science,IoT ",4,7,Vivek Menon
S00390,Ananya Desai,Computer Science,PhD," IoT,Psychology ",1,1,Varun Verma
S00391,Sai Kapoor,Humanities,BBA," Cyber Security,Psychology ",1,7,Shilpa Joshi
S00392,Aditya Rao,Management,M.Sc," IoT,Psychology ",2,1,Nitin Krishnan
S00393,Myra Singh,Civil,PhD," Data Science,English Literature ",4,8,Neha Babu
S00394,Shaurya Joshi,Management,B.Sc," Cloud Computing,Digital Marketing ",3,8,Sudhir Malhotra
S00395,Reyansh Singh,Humanities,MBA," English Literature,Cyber Security ",2,6,Amit Rao
S00396,Anika Desai,Mechanical,M.Tech," Econometrics,Philosophy ",3,5,Smita Verma
S00397,Diya Kapoor,Electrical,M.Tech," Entrepreneurship,Cloud Computing ",2,4,Smita Yadav
S00398,Vivaan Malhotra,Biotechnology,B.Sc," Robotics,Data Science ",1,5,Sneha Patil
S00399,Pari Kapoor,Computer Science,M.Tech," Econometrics,AI & ML ",3,2,Smita Verma
S00400,Krishna Kulkarni,Civil,PhD," Psychology,Environmental Science ",4,5,Vivek Rao
S00401,Ishaan Sharma,Mechanical,M.Tech," Data Science,Cloud Computing ",1,6,Smita Rao
S00402,Ananya Patil,Computer Science,B.Sc," History,AI & ML ",4,4,Shilpa Menon
S00403,Navya Krishnan,Computer Science,B.Tech," Cyber Security,Philosophy ",3,4,Kavita Gupta
S00404,Arjun Gupta,Biotechnology,M.Tech," AI & ML,Entrepreneurship ",3,4,Shilpa Mehta
S00405,Reyansh Kapoor,Computer Science,BBA," Psychology,Data Science ",4,1,Divya Saxena
S00406,Ira Patil,Biotechnology,M.Tech," History,Cyber Security ",2,6,Sneha Kapoor
S00407,Sai Nair,Humanities,B.Tech," Entrepreneurship,AI & ML ",3,8,Sudhir Saxena
S00408,Aarohi Singh,Civil,B.Sc," Cyber Security,History ",1,8,Varun Kulkarni
S00409,Vihaan Iyer,Biotechnology,MBA," Digital Marketing,English Literature ",1,8,Arjun Saxena
S00410,Sai Mehta,Management,B.Tech," AI & ML,Philosophy ",4,8,Pallavi Kapoor
S00411,Ananya Iyer,Management,M.Sc," Philosophy,Entrepreneurship ",3,5,Sneha Rao
S00412,Aarav Joshi,Biotechnology,PhD," Environmental Science,Psychology ",3,5,Mahesh Iyer
S00413,Krishna Rao,Computer Science,B.Tech," AI & ML,Digital Marketing ",2,5,Ravi Desai
S00414,Aditya Krishnan,Management,M.Sc," Philosophy,IoT ",2,2,Amit Rao
S00415,Arjun Menon,Biotechnology,M.Sc," AI & ML,Data Science ",1,7,Ajay Saxena
S00416,Pari Nair,Biotechnology,M.Tech," Data Science,History ",1,3,Smita Mehta
S00417,Vihaan Kulkarni,Mechanical,B.Tech," Cyber Security,Psychology ",1,2,Alok Sharma
S00418,Aditya Singh,Biotechnology,MBA," History,Econometrics ",2,8,Kiran Patil
S00419,Anika Kapoor,Management,M.Tech," IoT,Cloud Computing ",3,3,Suresh Gupta
S00420,Krishna Nair,Mechanical,PhD," History,Econometrics ",4,3,Smita Yadav
S00421,Aditya Kapoor,Biotechnology,B.Tech," Cloud Computing,History ",4,1,Sanjay Yadav
S00422,Ishaan Reddy,Management,M.Tech," Data Science,Entrepreneurship ",2,6,Deepak Joshi
S00423,Arjun Yadav,Biotechnology,MBA," IoT,Digital Marketing ",2,4,Monica Yadav
S00424,Shaurya Singh,Mechanical,MBA," Environmental Science,Robotics ",4,6,Mahesh Iyer
S00425,Sai Verma,Biotechnology,B.Tech," Cloud Computing,Robotics ",2,5,Ajay Krishnan
S00426,Ira Saxena,Computer Science,PhD," History,Cloud Computing ",2,8,Amit Gupta
S00427,Vivaan Saxena,Management,PhD," Digital Marketing,Econometrics ",4,2,Kiran Patil
S00428,Pari Joshi,Electrical,BBA," Data Science,Digital Marketing ",2,4,Ajay Krishnan
S00429,Vihaan Malhotra,Biotechnology,B.Tech," Environmental Science,History ",2,6,Smita Mehta
S00430,Diya Kapoor,Management,MBA," History,Cloud Computing ",4,3,Nitin Krishnan
S00431,Aditi Babu,Civil,BBA," Econometrics,Environmental Science ",4,8,Kiran Patil
S00432,Vihaan Singh,Computer Science,PhD," Robotics,Data Science ",1,1,Vivek Verma
S00433,Shaurya Patil,Civil,B.Sc," History,Environmental Science ",4,3,Sunita Verma
S00434,Aarohi Sharma,Mechanical,M.Sc," Philosophy,Cyber Security ",3,8,Ramesh Reddy
S00435,Aditi Babu,Economics,M.Tech," Cloud Computing,Environmental Science ",4,7,Sneha Rao
S00436,Reyansh Desai,Management,MBA," Cyber Security,History ",4,3,Sneha Rao
S00437,Riya Yadav,Humanities,MBA," Digital Marketing,Psychology ",2,7,Shilpa Joshi
S00438,Ira Babu,Biotechnology,PhD," Philosophy,Psychology ",4,4,Harish Saxena
S00439,Krishna Malhotra,Computer Science,B.Tech," Cloud Computing,Robotics ",3,2,Suresh Kulkarni
S00440,Vivaan Reddy,Civil,M.Sc," Philosophy,AI & ML ",1,3,Pooja Nair
S00441,Shaurya Singh,Humanities,B.Tech," Entrepreneurship,Philosophy ",1,7,Sanjay Singh
S00442,Sai Saxena,Civil,BBA," Entrepreneurship,History ",4,6,Monica Yadav
S00443,Navya Babu,Electrical,MBA," Cloud Computing,English Literature ",3,1,Priya Verma
S00444,Ira Joshi,Humanities,M.Sc," AI & ML,Digital Marketing ",1,3,Rohini Krishnan
S00445,Arjun Gupta,Electrical,B.Sc," Digital Marketing,AI & ML ",1,8,Meenakshi Kulkarni
S00446,Navya Singh,Electrical,B.Tech," English Literature,AI & ML ",3,3,Kiran Patil
S00447,Arjun Iyer,Civil,PhD," Robotics,History ",5,10,Meenakshi Kulkarni
S00448,Aditi Kulkarni,Electrical,PhD," Digital Marketing,IoT ",4,6,Vivek Joshi
S00449,Pari Saxena,Mechanical,PhD," Data Science,IoT ",1,4,Vivek Rao
S00450,Navya Babu,Biotechnology,B.Tech," Cloud Computing,Econometrics ",4,8,Smita Yadav
S00451,Ishaan Babu,Civil,B.Sc," Entrepreneurship,Econometrics ",1,4,Ashok Sharma
S00452,Sai Saxena,Civil,BBA," English Literature,Econometrics ",3,8,Sneha Gupta
S00453,Shaurya Malhotra,Mechanical,B.Sc," Cyber Security,History ",2,6,Pooja Nair
S00454,Diya Gupta,Management,B.Sc," History,Cyber Security ",1,1,Meenakshi Kulkarni
S00455,Riya Mehta,Mechanical,B.Sc," Psychology,AI & ML ",1,1,Pooja Saxena
S00456,Vihaan Kulkarni,Management,BBA," Entrepreneurship,History ",4,5,Harish Reddy
S00457,Vivaan Saxena,Civil,M.Sc," English Literature,Digital Marketing ",1,5,Ajay Saxena
S00458,Anika Saxena,Biotechnology,MBA," History,Econometrics ",2,2,Sudhir Malhotra
S00459,Diya Menon,Computer Science,B.Tech," History,Environmental Science ",4,8,Neha Babu
S00460,Sai Singh,Mechanical,B.Tech," History,Digital Marketing ",3,8,Padmini Yadav
S00461,Ira Gupta,Computer Science,MBA," Entrepreneurship,History ",4,8,Sneha Kapoor
S00462,Aditi Kapoor,Biotechnology,M.Tech," Cloud Computing,Entrepreneurship ",1,8,Ajay Saxena
S00463,Ira Desai,Mechanical,B.Sc," Cyber Security,IoT ",3,7,Neha Babu
S00464,Myra Rao,Electrical,MBA," Cloud Computing,Philosophy ",1,4,Vivek Joshi
S00465,Ananya Nair,Management,BBA," Data Science,Philosophy ",2,8,Vivek Verma
S00466,Pari Joshi,Humanities,PhD," Digital Marketing,Econometrics ",3,6,Pooja Nair
S00467,Aarohi Mehta,Mechanical,B.Tech," English Literature,History ",1,2,Harish Reddy
S00468,Arjun Nair,Economics,B.Tech," English Literature,Philosophy ",1,5,Varun Patil
S00469,Vihaan Malhotra,Electrical,B.Tech," IoT,Data Science ",3,7,Divya Yadav
S00470,Ishaan Mehta,Management,M.Sc," Digital Marketing,Econometrics ",1,6,Ravi Singh
S00471,Shaurya Patil,Electrical,PhD," Psychology,History ",2,4,Ajay Sharma
S00472,Aarohi Yadav,Humanities,PhD," English Literature,History ",4,2,Rajeev Reddy
S00473,Arjun Reddy,Mechanical,PhD," AI & ML,Digital Marketing ",1,9,Rohini Krishnan
S00474,Arjun Joshi,Civil,MBA," Data Science,Environmental Science ",4,1,Sneha Saxena
S00475,Myra Krishnan,Humanities,MBA," AI & ML,Robotics ",4,2,Anjali Patil
S00476,Diya Menon,Computer Science,BBA," AI & ML,History ",2,4,Sneha Gupta
S00477,Sai Reddy,Computer Science,B.Sc," Entrepreneurship,History ",3,8,Kiran Patil
S00478,Arjun Sharma,Computer Science,B.Tech," Robotics,Cloud Computing ",4,5,Kavya Patil
S00479,Ananya Kapoor,Mechanical,B.Tech," History,Digital Marketing ",2,5,Amit Krishnan
S00480,Sai Saxena,Electrical,M.Tech," Robotics,English Literature ",2,4,Deepak Verma
S00481,Vivaan Iyer,Humanities,B.Sc," Environmental Science,Robotics ",2,4,Vivek Menon
S00482,Reyansh Kapoor,Humanities,M.Sc," Psychology,Cloud Computing ",2,4,Sneha Krishnan
S00483,Aarohi Joshi,Economics,M.Tech," Environmental Science,History ",2,2,Divya Saxena
S00484,Vihaan Yadav,Computer Science,M.Tech," History,Cloud Computing ",3,3,Shilpa Mehta
S00485,Ananya Patil,Biotechnology,BBA," Cyber Security,IoT ",1,5,Sunita Malhotra
S00486,Navya Kulkarni,Economics,B.Tech," Entrepreneurship,IoT ",1,3,Vivek Verma
S00487,Reyansh Patil,Civil,PhD," English Literature,IoT ",3,7,Amit Krishnan
S00488,Vivaan Joshi,Management,B.Sc," Data Science,Environmental Science ",2,2,Sanjay Singh
S00489,Krishna Joshi,Humanities,B.Sc," AI & ML,Robotics ",2,6,Manish Mehta
S00490,Pari Kapoor,Economics,PhD," Entrepreneurship,Econometrics ",1,3,Shilpa Mehta
S00491,Navya Kulkarni,Management,B.Tech," Robotics,Psychology ",1,8,Smita Rao
S00492,Anika Kulkarni,Management,B.Sc," Environmental Science,Philosophy ",4,3,Monica Malhotra
S00493,Anika Babu,Management,M.Sc," Philosophy,Econometrics ",2,3,Nitin Krishnan
S00494,Navya Gupta,Civil,BBA," History,English Literature ",3,8,Kavya Patil
S00495,Aditya Kulkarni,Mechanical,PhD," Data Science,Cyber Security ",1,5,Kiran Sharma
S00496,Sai Singh,Civil,B.Sc," Cyber Security,Econometrics ",2,3,Amit Gupta
S00497,Anika Iyer,Mechanical,PhD," History,Digital Marketing ",5,8,Ajay Sharma
S00498,Aarohi Mehta,Management,M.Sc," Cloud Computing,Data Science ",2,2,Ajay Sharma
S00499,Diya Krishnan,Computer Science,B.Tech," Philosophy,Entrepreneurship ",4,7,Chetan Kapoor
S00500,Aditya Sharma,Humanities,BBA," English Literature,Digital Marketing ",4,7,Sneha Gupta
S00501,Vihaan Sharma,Computer Science,M.Tech," History,Robotics ",1,6,Meera Iyer
S00502,Riya Nair,Economics,PhD," Environmental Science,Psychology ",4,1,Kavita Menon
S00503,Ishaan Verma,Biotechnology,MBA," Entrepreneurship,History ",1,1,Pooja Nair
S00504,Anika Malhotra,Humanities,BBA," Robotics,English Literature ",3,8,Rajeev Reddy
S00505,Shaurya Rao,Humanities,B.Tech," Psychology,History ",4,5,Shilpa Mehta
S00506,Diya Gupta,Humanities,MBA," Psychology,Data Science ",1,4,Swati Joshi
S00507,Reyansh Desai,Computer Science,PhD," IoT,Cyber Security ",3,8,Deepak Desai
S00508,Riya Babu,Biotechnology,B.Sc," Econometrics,Psychology ",1,8,Ajay Krishnan
S00509,Arjun Reddy,Civil,M.Sc," Psychology,AI & ML ",3,6,Monica Malhotra
S00510,Vivaan Malhotra,Electrical,PhD," Psychology,Philosophy ",1,10,Monica Malhotra
S00511,Shaurya Gupta,Civil,B.Tech," AI & ML,History ",1,6,Meenakshi Kulkarni
S00512,Krishna Iyer,Computer Science,MBA," Digital Marketing,History ",3,5,Anjali Patil
S00513,Arjun Mehta,Mechanical,M.Sc," Entrepreneurship,History ",3,1,Neha Gupta
S00514,Vivaan Sharma,Electrical,M.Sc," Philosophy,Entrepreneurship ",4,6,Meenakshi Verma
S00515,Diya Kulkarni,Biotechnology,M.Tech," AI & ML,History ",1,7,Mahesh Iyer
S00516,Aarohi Joshi,Civil,MBA," Environmental Science,Econometrics ",3,1,Smita Verma
S00517,Sai Singh,Electrical,PhD," English Literature,Econometrics ",2,1,Meenakshi Verma
S00518,Krishna Nair,Biotechnology,M.Tech," Entrepreneurship,IoT ",1,2,Meenakshi Verma
S00519,Ishaan Menon,Mechanical,MBA," History,Data Science ",2,1,Ajay Saxena
S00520,Vivaan Menon,Electrical,B.Sc," History,English Literature ",4,6,Pooja Saxena
S00521,Myra Desai,Mechanical,B.Tech," History,AI & ML ",1,8,Harish Saxena
S00522,Myra Krishnan,Humanities,PhD," Robotics,AI & ML ",5,4,Amit Gupta
S00523,Pari Patil,Biotechnology,B.Sc," Robotics,Cloud Computing ",2,6,Kiran Patil
S00524,Arjun Nair,Biotechnology,MBA," Econometrics,Entrepreneurship ",3,8,Sudhir Saxena
S00525,Myra Menon,Mechanical,PhD," Cloud Computing,Psychology ",5,7,Vivek Verma
S00526,Aarohi Malhotra,Mechanical,M.Sc," Cyber Security,Philosophy ",4,5,Manish Mehta
S00527,Aarohi Patil,Biotechnology,M.Sc," Econometrics,Philosophy ",4,5,Anita Singh
S00528,Myra Mehta,Electrical,PhD," Environmental Science,AI & ML ",5,2,Amit Krishnan
S00529,Reyansh Kulkarni,Computer Science,M.Tech," History,Robotics ",1,6,Sneha Patil
S00530,Arjun Malhotra,Economics,PhD," IoT,Cloud Computing ",3,3,Anita Singh
S00531,Aarav Reddy,Management,B.Tech," IoT,History ",3,2,Smita Rao
S00532,Riya Nair,Biotechnology,BBA," Environmental Science,Data Science ",2,6,Pallavi Kapoor
S00533,Aarav Kulkarni,Mechanical,B.Tech," Digital Marketing,Cloud Computing ",1,5,Priya Rao
S00534,Aarohi Reddy,Management,B.Sc," Econometrics,Cloud Computing ",4,3,Varun Patil
S00535,Shaurya Joshi,Electrical,MBA," Cyber Security,Data Science ",2,5,Anjali Reddy
S00536,Aarohi Gupta,Biotechnology,B.Sc," Robotics,Data Science ",1,8,Smita Rao
S00537,Ananya Babu,Economics,M.Tech," AI & ML,Data Science ",3,3,Priya Verma
S00538,Ishaan Kapoor,Electrical,BBA," AI & ML,Econometrics ",1,2,Anjali Reddy
S00539,Ishaan Iyer,Humanities,B.Sc," Environmental Science,Econometrics ",3,1,Ajay Saxena
S00540,Aarav Nair,Humanities,PhD," Entrepreneurship,Data Science ",2,7,Sneha Joshi
S00541,Ishaan Babu,Electrical,M.Sc," Entrepreneurship,AI & ML ",3,2,Gopal Babu
